,market_tms,btc_price,mkt_cap,total_volumes
1716,2021-07-26 14:00:00.621,0.060977862946789,7117860.880293082,7117860.880293082
1715,2021-07-26 13:00:58.023,0.06067896905658401,7090279.870218478,7090279.870218478
1714,2021-07-26 12:00:20.707,0.060867138127847005,7113128.617811952,7113128.617811952
1713,2021-07-26 11:01:30.274,0.061341074439833006,7167576.525577001,7167576.525577001
1712,2021-07-26 10:00:27.687,0.061128292132195006,7142250.722038335,7142250.722038335
1711,2021-07-26 09:00:34.589,0.061234477953731006,7153040.501886715,7153040.501886715
1710,2021-07-26 08:01:09.424,0.06065700612835501,7073677.140222204,7073677.140222204
1709,2021-07-26 07:01:22.816,0.06085307402938601,7136882.454297448,7136882.454297448
1708,2021-07-26 06:01:03.681,0.060951601434405006,7115241.502019265,7115241.502019265
1707,2021-07-26 05:03:10.714,0.06078224235113001,7107191.406561752,7107191.406561752
1706,2021-07-26 04:02:13.617,0.06058483232702701,7075460.289072226,7075460.289072226
1705,2021-07-26 03:01:23.663,0.06039332750289401,7067873.080615843,7067873.080615843
1704,2021-07-26 02:01:44.586,0.060025198750389,7022373.911532614,7022373.911532614
1703,2021-07-26 01:01:30.310,0.062543353933392,7311417.84440267,7311417.84440267
1702,2021-07-26 00:01:30.287,0.062635435738513,7323813.905369087,7323813.905369087
1701,2021-07-25 23:00:00.565,0.06253916138695201,7313645.202412291,7313645.202412291
1700,2021-07-25 22:03:32.702,0.062628713743392,7334679.5267788675,7334679.5267788675
1699,2021-07-25 21:01:06.956,0.06264106140020101,7317843.552163029,7317843.552163029
1698,2021-07-25 20:02:14.063,0.062651412351379,7316797.865249024,7316797.865249024
1697,2021-07-25 19:00:02.740,0.06269986294799801,7324885.434212603,7324885.434212603
1696,2021-07-25 18:03:06.404,0.06241210850589401,7297345.967293682,7297345.967293682
1695,2021-07-25 17:03:04.819,0.062153972472917006,7283295.459182953,7283295.459182953
1694,2021-07-25 16:00:55.151,0.062498904998900005,7279088.744162468,7279088.744162468
1693,2021-07-25 15:01:28.446,0.062262179370484005,7263837.366085822,7263837.366085822
1692,2021-07-25 14:00:20.990,0.062469013596711004,7297429.778643686,7297429.778643686
1691,2021-07-25 13:02:28.399,0.062537099043834,7313871.661644432,7313871.661644432
1690,2021-07-25 12:00:27.891,0.062921242813172,7340745.874810423,7340745.874810423
1689,2021-07-25 11:00:01.902,0.06280615750537501,7337929.036352952,7337929.036352952
1688,2021-07-25 10:01:15.861,0.063025798732426,7358835.228899473,7358835.228899473
1687,2021-07-25 09:02:41.806,0.06263153929798701,7311765.89407051,7311765.89407051
1686,2021-07-25 08:01:33.805,0.062732383942684,7348023.4978812635,7348023.4978812635
1685,2021-07-25 07:01:16.444,0.062921980539189,7351229.258811673,7351229.258811673
1684,2021-07-25 06:00:49.681,0.06289751607696101,7329055.839894554,7329055.839894554
1683,2021-07-25 05:00:15.094,0.06309249715251901,7374444.916821349,7374444.916821349
1682,2021-07-25 04:01:14.832,0.063119857794044,7377166.19008708,7377166.19008708
1681,2021-07-25 03:00:03.423,0.06324808750612801,7379572.342093281,7379572.342093281
1680,2021-07-25 02:02:45.820,0.063173290698805,7385307.507227704,7385307.507227704
1679,2021-07-25 01:00:11.316,0.06317181127959401,7389333.771561603,7389333.771561603
1678,2021-07-25 00:01:08.081,0.06408219758955201,7464326.740445229,7464326.740445229
1677,2021-07-24 23:01:07.277,0.06377058599080701,7446081.98938532,7446081.98938532
1676,2021-07-24 22:00:25.855,0.06362402629269201,7414644.593793695,7414644.593793695
1675,2021-07-24 21:00:59.999,0.06341180315529,7388571.040379389,7388571.040379389
1674,2021-07-24 20:01:31.571,0.063194168365183,7396032.4031546265,7396032.4031546265
1673,2021-07-24 19:00:41.925,0.06352550247861201,7428164.624684931,7428164.624684931
1672,2021-07-24 18:01:18.629,0.063798975818942,7452199.22106485,7452199.22106485
1671,2021-07-24 17:01:49.514,0.0637378051288,7456514.442761256,7456514.442761256
1670,2021-07-24 16:00:53.426,0.06369825877726401,7441485.200198957,7441485.200198957
1669,2021-07-24 15:01:26.539,0.064059375974025,7463202.580153996,7463202.580153996
1668,2021-07-24 14:00:28.659,0.06381980172385,7456404.835881796,7456404.835881796
1667,2021-07-24 13:01:21.056,0.06381421592594301,7453733.155950572,7453733.155950572
1666,2021-07-24 12:02:15.172,0.06368534373185601,7439714.03992948,7439714.03992948
1665,2021-07-24 11:00:37.605,0.063515269412086,7420480.887052794,7420480.887052794
1664,2021-07-24 10:01:08.094,0.06328951238843,7393605.208397044,7393605.208397044
1663,2021-07-24 09:01:08.067,0.063043329588402,7359679.936600303,7359679.936600303
1662,2021-07-24 08:02:56.976,0.063154293818602,7377508.403198948,7377508.403198948
1661,2021-07-24 07:00:23.588,0.06329722223379,7396524.243464947,7396524.243464947
1660,2021-07-24 06:00:36.616,0.063344661718884,7385198.863059802,7385198.863059802
1659,2021-07-24 05:01:14.939,0.063234490027944,7399700.905473927,7399700.905473927
1658,2021-07-24 04:01:35.419,0.06317776822951801,7362489.780073092,7362489.780073092
1657,2021-07-24 03:01:17.006,0.06300402991489401,7359550.448946554,7359550.448946554
1656,2021-07-24 02:02:07.820,0.06334213970374801,7354569.426646935,7354569.426646935
1655,2021-07-24 01:00:45.174,0.062908563658661,7364658.708363994,7364658.708363994
1654,2021-07-24 00:01:21.573,0.063368447700757,7400027.132161557,7400027.132161557
1653,2021-07-23 23:01:04.272,0.063386798043741,7398985.447729105,7398985.447729105
1652,2021-07-23 22:01:27.861,0.063066050248377,7366998.969279163,7366998.969279163
1651,2021-07-23 21:00:40.373,0.06287588160482001,7326658.131976621,7326658.131976621
1650,2021-07-23 20:01:41.152,0.06274619728264101,7316516.571086508,7316516.571086508
1649,2021-07-23 19:04:05.908,0.062549594502132,7306521.370240545,7306521.370240545
1648,2021-07-23 18:01:46.960,0.062431856519095004,7292408.121269837,7292408.121269837
1647,2021-07-23 17:00:11.527,0.062796722127253,7334243.273113394,7334243.273113394
1646,2021-07-23 16:01:40.341,0.06356073301493001,7434053.772651522,7434053.772651522
1645,2021-07-23 15:00:56.206,0.06357622649031,7425499.838900527,7425499.838900527
1644,2021-07-23 14:00:02.593,0.063799812061255,7452239.441353716,7452239.441353716
1643,2021-07-23 13:01:37.397,0.06361348914896,7430616.071036744,7430616.071036744
1642,2021-07-23 12:00:04.618,0.06357255757279001,7431258.815960421,7431258.815960421
1641,2021-07-23 11:00:43.485,0.06346413101129901,7418766.477931356,7418766.477931356
1640,2021-07-23 10:00:10.188,0.063324110991148,7399289.152035034,7399289.152035034
1639,2021-07-23 09:00:11.638,0.06328841933297201,7387002.129046992,7387002.129046992
1638,2021-07-23 08:01:28.025,0.063501536026363,7417379.90471333,7417379.90471333
1637,2021-07-23 07:00:48.872,0.063671565590905,7437201.7411243,7437201.7411243
1636,2021-07-23 06:01:50.885,0.063461864300211,7412846.87640477,7412846.87640477
1635,2021-07-23 05:01:25.257,0.06332704892124201,7392973.238023365,7392973.238023365
1634,2021-07-23 04:01:49.140,0.063207581428437,7374569.361284361,7374569.361284361
1633,2021-07-23 03:01:05.174,0.06332622807988801,7364078.40933407,7364078.40933407
1632,2021-07-23 02:01:08.591,0.06350180991410101,7417225.766605368,7417225.766605368
1631,2021-07-23 01:00:07.783,0.062861946926204,7312053.91600323,7312053.91600323
1630,2021-07-23 00:00:59.355,0.062600874619596,7314181.680371712,7314181.680371712
1629,2021-07-22 23:00:22.693,0.062431549868091005,7276291.102500769,7276291.102500769
1628,2021-07-22 22:01:17.802,0.062429958670587,7310651.791987719,7310651.791987719
1627,2021-07-22 21:00:38.982,0.062573409872839,7311058.06760736,7311058.06760736
1626,2021-07-22 20:02:11.207,0.06260767553717901,7329503.657654748,7329503.657654748
1625,2021-07-22 19:02:00.826,0.062697410994328,7314292.259896594,7314292.259896594
1624,2021-07-22 18:01:18.427,0.062564339435651,7310927.465874416,7310927.465874416
1623,2021-07-22 17:01:55.132,0.062499806944820005,7303260.327917638,7303260.327917638
1622,2021-07-22 16:00:57.188,0.062610919348703,7308690.365286327,7308690.365286327
1621,2021-07-22 15:00:34.295,0.06195834571515001,7234304.620583004,7234304.620583004
1620,2021-07-22 14:00:16.336,0.061955765193300004,7237702.107305333,7237702.107305333
1619,2021-07-22 13:01:26.946,0.062115750501052,7259782.876317368,7259782.876317368
1618,2021-07-22 12:01:05.499,0.06213197122700301,7269572.350585298,7269572.350585298
1617,2021-07-22 11:01:10.125,0.062266290260891005,7272379.35134674,7272379.35134674
1616,2021-07-22 10:01:35.887,0.062121882447230006,7205112.675413728,7205112.675413728
1615,2021-07-22 09:02:17.732,0.062502247845792,7296474.405259877,7296474.405259877
1614,2021-07-22 08:00:47.251,0.061995161118741,7240589.885349921,7240589.885349921
1613,2021-07-22 07:01:02.013,0.061863896091841,7222216.832429873,7222216.832429873
1612,2021-07-22 06:00:42.940,0.061722207663253,7224020.508666093,7224020.508666093
1611,2021-07-22 05:00:34.409,0.061929725221680006,7254665.680774012,7254665.680774012
1610,2021-07-22 04:00:54.187,0.061893048678747,7203500.222147635,7203500.222147635
1609,2021-07-22 03:00:36.901,0.061619991667100006,7199990.408736908,7199990.408736908
1608,2021-07-22 02:01:32.496,0.061971266059086004,7240559.357586873,7240559.357586873
1607,2021-07-22 01:00:29.934,0.061928599081514005,7254008.786136116,7254008.786136116
1606,2021-07-22 00:01:46.516,0.0621131052868,7240681.681293044,7240681.681293044
1605,2021-07-21 23:00:19.533,0.061659119531677006,7190836.420352674,7190836.420352674
1604,2021-07-21 22:02:07.258,0.061341616846931006,7163923.676211797,7163923.676211797
1603,2021-07-21 21:01:19.716,0.061343045070573005,7165517.871398184,7165517.871398184
1602,2021-07-21 20:01:51.717,0.061024803922552,7147338.895894575,7147338.895894575
1601,2021-07-21 19:00:00.306,0.062018796423281,7255208.443734269,7255208.443734269
1600,2021-07-21 18:01:39.929,0.061405437867126,7169855.367432092,7169855.367432092
1599,2021-07-21 17:01:20.453,0.06176495961270401,7244749.578296539,7244749.578296539
1598,2021-07-21 16:01:36.428,0.061100882019157005,7129888.366834247,7129888.366834247
1597,2021-07-21 15:01:06.317,0.060834735304446004,7098113.855473628,7098113.855473628
1596,2021-07-21 14:00:05.144,0.060418310874082004,7056409.44813391,7056409.44813391
1595,2021-07-21 13:01:01.361,0.060468351967887,7062412.578181722,7062412.578181722
1594,2021-07-21 12:00:40.607,0.060554627643367005,7074726.563360821,7074726.563360821
1593,2021-07-21 11:01:35.534,0.060446753597424005,7054835.753438393,7054835.753438393
1592,2021-07-21 10:00:10.935,0.06076797113538,7089591.62787507,7089591.62787507
1591,2021-07-21 09:01:05.778,0.060628244610215,7090984.132439593,7090984.132439593
1590,2021-07-21 08:01:05.596,0.060665809504588004,7082994.566340451,7082994.566340451
1589,2021-07-21 07:01:10.916,0.060857249858695006,7091962.331858213,7091962.331858213
1588,2021-07-21 06:01:29.714,0.06053131901973301,7086105.178307276,7086105.178307276
1587,2021-07-21 05:01:08.412,0.06089979989854401,7119560.018936632,7119560.018936632
1586,2021-07-21 04:00:10.245,0.06033519689559701,7051320.290509426,7051320.290509426
1585,2021-07-21 03:00:55.597,0.06024448679650501,7030504.429027978,7030504.429027978
1584,2021-07-21 02:01:03.845,0.059647819215755,6976383.287336957,6976383.287336957
1583,2021-07-21 01:00:22.684,0.05982599242061701,6987490.4717552895,6987490.4717552895
1582,2021-07-21 00:01:49.835,0.060031772804760006,7016931.507550146,7016931.507550146
1581,2021-07-20 23:01:37.634,0.059851870024332,7008578.83523059,7008578.83523059
1580,2021-07-20 22:00:13.330,0.06026510041092101,7037361.041192649,7037361.041192649
1579,2021-07-20 21:00:10.706,0.060053367243889,7014144.30601503,7014144.30601503
1578,2021-07-20 20:01:19.427,0.06017491942848101,7028914.069870827,7028914.069870827
1577,2021-07-20 19:00:19.892,0.06018899106870201,7028366.186038531,7028366.186038531
1576,2021-07-20 18:00:15.632,0.060088917261204,7017353.679223025,7017353.679223025
1575,2021-07-20 17:01:12.940,0.060112074738531,7022727.672874453,7022727.672874453
1574,2021-07-20 16:00:00.646,0.060196127024994,7027176.1155339815,7027176.1155339815
1573,2021-07-20 15:01:16.263,0.059488418019401,6930427.5673803,6930427.5673803
1572,2021-07-20 14:01:21.701,0.05910528898771301,6885111.605053948,6885111.605053948
1571,2021-07-20 13:00:57.366,0.05919854443829901,6912103.676225099,6912103.676225099
1570,2021-07-20 12:00:40.384,0.05913748523505501,6905256.768804393,6905256.768804393
1569,2021-07-20 11:00:58.812,0.05909845392348301,6900790.180904789,6900790.180904789
1568,2021-07-20 10:01:22.802,0.058528211478857006,6827531.651176246,6827531.651176246
1567,2021-07-20 09:01:09.710,0.058757977394468,6861437.927359723,6861437.927359723
1566,2021-07-20 08:00:23.063,0.059279478547513004,6922905.678307961,6922905.678307961
1565,2021-07-20 07:00:36.116,0.059081493046324006,6891650.398851409,6891650.398851409
1564,2021-07-20 06:00:10.625,0.058987637717509006,6874346.783326545,6874346.783326545
1563,2021-07-20 05:01:22.172,0.05848458754889901,6842517.308407773,6842517.308407773
1562,2021-07-20 04:01:58.259,0.058375238647212,6813136.967706308,6813136.967706308
1561,2021-07-20 03:00:56.009,0.05803628785272601,6777271.761926685,6777271.761926685
1560,2021-07-20 02:01:28.864,0.058372526833413006,6816253.512777487,6816253.512777487
1559,2021-07-20 01:00:20.954,0.059135104709403,6905163.802965085,6905163.802965085
1558,2021-07-20 00:00:01.355,0.05897597403339801,6907273.681821154,6907273.681821154
1557,2021-07-19 23:00:30.886,0.05903561778184101,6908567.89127117,6908567.89127117
1556,2021-07-19 22:01:38.444,0.05901782121436001,6897614.684847545,6897614.684847545
1555,2021-07-19 21:00:02.596,0.059300565332731,6921487.427025637,6921487.427025637
1554,2021-07-19 20:00:57.075,0.05940170821896801,6935212.454538683,6935212.454538683
1553,2021-07-19 19:00:53.264,0.059308776046703,6939987.436151058,6939987.436151058
1552,2021-07-19 18:01:16.627,0.059309623985036,6938868.873813098,6938868.873813098
1551,2021-07-19 17:00:27.090,0.059350012165588,6913793.433331102,6913793.433331102
1550,2021-07-19 16:00:52.244,0.059210069358168006,6903777.833611607,6903777.833611607
1549,2021-07-19 15:01:26.332,0.059384457735432,6943759.865914761,6943759.865914761
1548,2021-07-19 14:01:12.773,0.059084261076462,6905754.038312683,6905754.038312683
1547,2021-07-19 13:01:39.467,0.05891411242482301,6852944.064458836,6852944.064458836
1546,2021-07-19 12:00:32.262,0.059652173338864,6965732.576407728,6965732.576407728
1545,2021-07-19 11:00:05.690,0.059600591799448,6961222.415621668,6961222.415621668
1544,2021-07-19 10:00:30.165,0.059628619046535006,6967415.079540625,6967415.079540625
1543,2021-07-19 09:00:37.442,0.059882814184851,7000053.807966847,7000053.807966847
1542,2021-07-19 08:01:17.341,0.059846020295757,6988043.328679502,6988043.328679502
1541,2021-07-19 07:01:39.756,0.059962537117217,6998146.207199317,6998146.207199317
1540,2021-07-19 06:01:34.732,0.060073914338189004,7013066.862887352,7013066.862887352
1539,2021-07-19 05:01:37.855,0.059803677947827004,6981272.4731448395,6981272.4731448395
1538,2021-07-19 04:01:13.778,0.059807217865757004,6983475.528697813,6983475.528697813
1537,2021-07-19 03:00:51.449,0.059637450610016005,6958431.529763938,6958431.529763938
1536,2021-07-19 02:01:22.459,0.059645925118543004,6951718.832509275,6951718.832509275
1535,2021-07-19 01:01:23.062,0.059651052572798006,6972900.776117344,6972900.776117344
1534,2021-07-19 00:00:26.432,0.059883194451978004,6990736.490765608,6990736.490765608
1533,2021-07-18 23:00:59.324,0.059905546811847,7009603.959499253,7009603.959499253
1532,2021-07-18 22:00:11.103,0.060036919232955004,7004780.675682797,7004780.675682797
1531,2021-07-18 21:01:45.642,0.059979921232102,7013664.747490345,7013664.747490345
1530,2021-07-18 20:01:20.463,0.060063638158415006,7010874.786294166,7010874.786294166
1529,2021-07-18 19:00:59.961,0.060162816131035,7030687.617068906,7030687.617068906
1528,2021-07-18 18:01:26.043,0.06046817351809201,7049195.131656586,7049195.131656586
1527,2021-07-18 17:00:40.361,0.060423898541183005,7038921.0773746,7038921.0773746
1526,2021-07-18 16:00:05.794,0.06054094004435501,7071218.399202952,7071218.399202952
1525,2021-07-18 15:01:07.892,0.060789783910544,7112793.306619516,7112793.306619516
1524,2021-07-18 14:00:28.140,0.061497562077481006,7194284.89765494,7194284.89765494
1523,2021-07-18 13:01:18.805,0.061807660340572,7217132.503784505,7217132.503784505
1522,2021-07-18 12:00:07.377,0.061963842206674,7238425.14008972,7238425.14008972
1521,2021-07-18 11:01:02.264,0.061870559501240006,7222707.017314831,7222707.017314831
1520,2021-07-18 10:00:01.195,0.061981389564191004,7233340.512002874,7233340.512002874
1519,2021-07-18 09:01:24.592,0.061875680283311,7223537.741151308,7223537.741151308
1518,2021-07-18 08:00:04.282,0.061461622851603004,7169778.024391164,7169778.024391164
1517,2021-07-18 07:01:22.922,0.061386239049024,7166062.040867168,7166062.040867168
1516,2021-07-18 06:00:27.170,0.06163353029149601,7194076.165007886,7194076.165007886
1515,2021-07-18 05:01:31.211,0.06157818505377401,7189003.885373978,7189003.885373978
1514,2021-07-18 04:00:21.128,0.06158487382384,7176389.513770601,7176389.513770601
1513,2021-07-18 03:00:19.228,0.06152731252627801,7185357.480851702,7185357.480851702
1512,2021-07-18 02:00:29.778,0.061258894825004004,7160832.686162003,7160832.686162003
1511,2021-07-18 01:00:26.397,0.061226938903095,7030770.310275702,7030770.310275702
1510,2021-07-18 00:01:15.040,0.060228374167381006,7018818.439884122,7018818.439884122
1509,2021-07-17 23:01:09.680,0.060136720034467,7020037.942930959,7020037.942930959
1508,2021-07-17 22:01:06.394,0.060086661491085006,7017985.521470766,7017985.521470766
1507,2021-07-17 21:00:11.782,0.05990397986018801,7010457.0830191905,7010457.0830191905
1506,2021-07-17 20:00:16.335,0.06005778061401101,7008212.217162319,7008212.217162319
1505,2021-07-17 19:00:57.282,0.059880617322814,7006742.147041672,7006742.147041672
1504,2021-07-17 18:01:47.678,0.05981850027432101,6974329.841937797,6974329.841937797
1503,2021-07-17 17:00:34.369,0.05985064670590601,6987929.503488681,6987929.503488681
1502,2021-07-17 16:00:59.091,0.059427756426715,6941698.221162094,6941698.221162094
1501,2021-07-17 15:01:57.062,0.059542858633432005,6952827.954651175,6952827.954651175
1500,2021-07-17 14:00:20.942,0.059730105076571005,6959848.5189038655,6959848.5189038655
1499,2021-07-17 13:02:30.438,0.059492365370221005,6940052.288411579,6940052.288411579
1498,2021-07-17 12:00:26.235,0.059544388837371,6951734.892242839,6951734.892242839
1497,2021-07-17 11:00:54.607,0.059427231325381004,6941981.19839363,6941981.19839363
1496,2021-07-17 10:00:56.127,0.059561490584859,6958242.629680906,6958242.629680906
1495,2021-07-17 09:01:22.129,0.06020685350101301,7036235.714359413,7036235.714359413
1494,2021-07-17 08:02:21.644,0.05968778257579101,6968294.169504203,6968294.169504203
1493,2021-07-17 07:01:22.300,0.059926227297734,7002306.569134323,7002306.569134323
1492,2021-07-17 06:02:23.542,0.059851327917166006,7002037.799765287,7002037.799765287
1491,2021-07-17 05:01:14.999,0.060011328074112004,7002208.00710424,7002208.00710424
1490,2021-07-17 04:00:04.005,0.05965956788167601,6959010.518349871,6959010.518349871
1489,2021-07-17 03:00:05.621,0.05948532796065,6954931.38963294,6954931.38963294
1488,2021-07-17 02:01:32.115,0.059790485809926006,6978973.6392566115,6978973.6392566115
1487,2021-07-17 01:01:59.898,0.060153670562989,6970937.549052208,6970937.549052208
1486,2021-07-17 00:00:31.454,0.05968092294620601,6949846.720476679,6949846.720476679
1485,2021-07-16 23:00:07.066,0.059428222453672006,6937722.902364413,6937722.902364413
1484,2021-07-16 22:01:17.304,0.059839615068001006,6985903.123437683,6985903.123437683
1483,2021-07-16 21:01:15.056,0.059862367394874,6990339.491687796,6990339.491687796
1482,2021-07-16 20:01:00.269,0.059875700224459004,6976432.65810845,6976432.65810845
1481,2021-07-16 19:00:50.314,0.060072106902284005,7012910.83168641,7012910.83168641
1480,2021-07-16 18:01:10.709,0.060093004675611,7005918.307564048,7005918.307564048
1479,2021-07-16 17:00:24.910,0.06003571408182701,7015907.509194766,7015907.509194766
1478,2021-07-16 16:00:57.678,0.060193220944035,7023664.531812903,7023664.531812903
1477,2021-07-16 15:00:52.576,0.059909593066830004,6975952.231554156,6975952.231554156
1476,2021-07-16 14:01:17.834,0.05980614675589101,6982541.558943212,6982541.558943212
1475,2021-07-16 13:00:57.702,0.059842381566370006,6962671.90200338,6962671.90200338
1474,2021-07-16 12:01:13.264,0.059657803056369,6958034.735254554,6958034.735254554
1473,2021-07-16 11:01:13.613,0.059758441164424005,6965052.973699375,6965052.973699375
1472,2021-07-16 10:01:58.664,0.059605299848711005,6955963.13300185,6955963.13300185
1471,2021-07-16 09:00:18.487,0.059458601168434,6987612.653740049,6987612.653740049
1470,2021-07-16 08:01:36.449,0.060171212658596006,7026458.723361061,7026458.723361061
1469,2021-07-16 07:01:18.095,0.06040044140809701,7049378.770709956,7049378.770709956
1468,2021-07-16 06:00:56.789,0.060664243011639,7090028.749238323,7090028.749238323
1467,2021-07-16 05:01:53.967,0.061007886693571,7117379.39645516,7117379.39645516
1466,2021-07-16 04:01:23.717,0.060994641804537,7118733.219554448,7118733.219554448
1465,2021-07-16 03:01:33.972,0.060964681396561006,7104046.743736514,7104046.743736514
1464,2021-07-16 02:01:05.863,0.06042305890676201,7054873.342764858,7054873.342764858
1463,2021-07-16 01:00:05.773,0.060196929331761004,7031423.886155591,7031423.886155591
1462,2021-07-16 00:00:06.271,0.060120136191312006,7033720.820320302,7033720.820320302
1461,2021-07-15 23:00:18.550,0.06052713559047201,7065632.632646552,7065632.632646552
1460,2021-07-15 22:01:41.340,0.060615675704547005,7081884.775024057,7081884.775024057
1459,2021-07-15 21:01:25.023,0.06079049373852401,7094285.933909965,7094285.933909965
1458,2021-07-15 20:00:21.051,0.06085067350175501,7082899.446799297,7082899.446799297
1457,2021-07-15 19:00:03.393,0.060820836070377006,7105167.655747904,7105167.655747904
1456,2021-07-15 18:01:42.189,0.06060239911253101,7056835.335559681,7056835.335559681
1455,2021-07-15 17:02:24.680,0.060189141301765,7024523.921159094,7024523.921159094
1454,2021-07-15 16:02:07.307,0.060385679880740006,7048867.11229385,7048867.11229385
1453,2021-07-15 15:01:17.482,0.06045373626760601,7039210.011392987,7039210.011392987
1452,2021-07-15 14:01:06.665,0.06029084708547901,7028826.701562246,7028826.701562246
1451,2021-07-15 13:01:56.718,0.059893327049633,6992293.700176487,6992293.700176487
1450,2021-07-15 12:02:03.162,0.060116668920843004,7014143.6686775265,7014143.6686775265
1449,2021-07-15 11:01:58.740,0.05983360850186,6961110.434900042,6961110.434900042
1448,2021-07-15 10:01:01.271,0.06051950588652501,7072364.06447136,7072364.06447136
1447,2021-07-15 09:00:20.529,0.06048815278781001,7050252.627859065,7050252.627859065
1446,2021-07-15 08:01:33.460,0.060257075098008005,7031882.974000995,7031882.974000995
1445,2021-07-15 07:00:57.620,0.060215867476978005,7031463.721438153,7031463.721438153
1444,2021-07-15 06:01:20.537,0.06030334813760101,7040975.628757389,7040975.628757389
1443,2021-07-15 05:00:50.637,0.060514421725595006,7064061.340057784,7064061.340057784
1442,2021-07-15 04:02:16.720,0.06063620735536201,7075479.42885528,7075479.42885528
1441,2021-07-15 03:01:49.590,0.060769012347843,7096017.943898729,7096017.943898729
1440,2021-07-15 02:01:06.490,0.061207773634364006,7127575.606789707,7127575.606789707
1439,2021-07-15 01:01:07.857,0.06076903768049,7076860.9815506525,7076860.9815506525
1438,2021-07-15 00:00:16.724,0.060794349546657,7092760.101903165,7092760.101903165
1437,2021-07-14 23:01:36.610,0.060856040533329006,7101625.496387345,7101625.496387345
1436,2021-07-14 22:01:08.564,0.060784754436435,7103425.007594496,7103425.007594496
1435,2021-07-14 21:01:53.137,0.060668559998446,7076302.635347554,7076302.635347554
1434,2021-07-14 20:00:30.921,0.06067280348288501,7084821.891953117,7084821.891953117
1433,2021-07-14 19:00:26.953,0.060685232117600005,7092212.237806149,7092212.237806149
1432,2021-07-14 18:00:13.712,0.06104598127475701,7122222.477052626,7122222.477052626
1431,2021-07-14 17:01:26.808,0.060915060286767006,7110779.093520492,7110779.093520492
1430,2021-07-14 16:01:40.211,0.060807381667034005,7101968.202974298,7101968.202974298
1429,2021-07-14 15:01:06.547,0.06120604568424601,7131037.15781972,7131037.15781972
1428,2021-07-14 14:01:17.381,0.060998716671192006,7100081.06283885,7100081.06283885
1427,2021-07-14 13:00:56.756,0.060028502729373004,7008509.561816557,7008509.561816557
1426,2021-07-14 12:01:51.101,0.06002411626553,6983458.329442981,6983458.329442981
1425,2021-07-14 11:00:15.738,0.05984225605530401,6992682.049630661,6992682.049630661
1424,2021-07-14 10:01:17.274,0.059935638452556006,6993786.062384667,6993786.062384667
1423,2021-07-14 09:00:55.515,0.05923240387548501,6929612.994929858,6929612.994929858
1422,2021-07-14 08:00:47.024,0.059420807733027006,6932143.533118201,6932143.533118201
1421,2021-07-14 07:00:34.874,0.059175943715538006,6908049.7481177095,6908049.7481177095
1420,2021-07-14 06:00:52.143,0.05906722893974801,6884644.761195982,6884644.761195982
1419,2021-07-14 05:01:40.442,0.059189391041869,6900428.946449909,6900428.946449909
1418,2021-07-14 04:01:27.482,0.059124715319073005,6898408.6296331175,6898408.6296331175
1417,2021-07-14 03:01:39.002,0.058868026109519,6863329.282041525,6863329.282041525
1416,2021-07-14 02:01:29.664,0.05902196424139,6884085.250152597,6884085.250152597
1415,2021-07-14 01:01:32.548,0.0586612260353,6855041.777317034,6855041.777317034
1414,2021-07-14 00:01:52.117,0.059380021851418004,6940142.2541922135,6940142.2541922135
1413,2021-07-13 23:01:50.074,0.05954617337109001,6945990.697657169,6945990.697657169
1412,2021-07-13 22:00:49.257,0.059851341160143005,6985375.919196203,6985375.919196203
1411,2021-07-13 21:00:22.687,0.05989180427587801,6982218.689775805,6982218.689775805
1410,2021-07-13 20:00:08.494,0.059544659663126005,6959360.799306111,6959360.799306111
1409,2021-07-13 19:01:38.305,0.060373171121853,7047196.537949504,7047196.537949504
1408,2021-07-13 18:00:57.766,0.060811755903443,7095434.035169895,7095434.035169895
1407,2021-07-13 17:00:15.188,0.06075994141738,7092921.578134827,7092921.578134827
1406,2021-07-13 16:00:13.357,0.060969438131128005,7108970.01864808,7108970.01864808
1405,2021-07-13 15:00:22.566,0.060677054549787,7083388.290997849,7083388.290997849
1404,2021-07-13 14:01:22.325,0.060855321778039005,7100522.184809906,7100522.184809906
1403,2021-07-13 13:01:06.855,0.060738844565516,7071100.315129939,7071100.315129939
1402,2021-07-13 12:01:15.848,0.060923855613635,7130751.872854363,7130751.872854363
1401,2021-07-13 11:01:13.800,0.061055674683289006,7129577.304424626,7129577.304424626
1400,2021-07-13 10:00:29.796,0.060881991787164004,7110792.487108948,7110792.487108948
1399,2021-07-13 09:00:08.822,0.061136316194838,7138137.026697752,7138137.026697752
1398,2021-07-13 08:01:10.598,0.061102874364627004,7125987.350329271,7125987.350329271
1397,2021-07-13 07:00:54.740,0.060799938074669005,7094511.623413949,7094511.623413949
1396,2021-07-13 06:00:21.234,0.060459903818034004,7055965.722660949,7055965.722660949
1395,2021-07-13 05:00:01.215,0.061203576257283,7142056.24009061,7142056.24009061
1394,2021-07-13 04:00:34.850,0.061280592780472,7150085.744702223,7150085.744702223
1393,2021-07-13 03:01:19.044,0.061374888456945005,7161322.093526187,7161322.093526187
1392,2021-07-13 02:03:43.866,0.061403083551229004,7161675.114841336,7161675.114841336
1391,2021-07-13 01:01:49.619,0.061554200463266005,7168837.479439763,7168837.479439763
1390,2021-07-13 00:01:33.499,0.061453809476516005,7169332.592444778,7169332.592444778
