,Unnamed: 0,market_tms,btc_price,mkt_cap,total_volumes,prev,btc_price2,btc_price3,btc_price4,btc_price5,btc_price6,btc_price7,btc_price8,btc_price9,btc_price10,btc_price11,btc_price12,btc_price13,btc_price14,btc_price15,btc_price16,btc_price17,btc_price18,btc_price19,btc_price20,btc_price24,btc_price72,next,n_bp,sell,go,p_go,p_sell,o3_go,o3_sell,conviction_go,conviction_sell,sell_signal,go_signal,dt,ethereum,isPartial,buy_q,sell_q,q,sell_rev,buy_cost,TRev,TCost,curr_val,cash_flow,hold_val,pnl,algo_rt,trade_ind
1872,1872,2021-08-02 02:01:53.161,0.064079826866414,7493653.202765345,7493653.202765345,0.063708192235561,0.06389400955098751,0.06389351519974674,0.06401871881131224,0.06417993726158144,0.06429191013406967,0.06433692187480337,0.06433250488595962,0.06419570363678996,0.0641157037603397,0.06392813701204243,0.0638093104996132,0.06363364216199467,0.0635111315366224,0.06337218710253578,0.06326233111995114,0.063160372843309,0.06306825261019638,0.06299575433281002,0.06291882083828033,0.06270981864597662,0.060166344523946126,0.06657754243543193,0.03897818847458612,1,0,0.9280818175558584,0.872217980875065,0.9400009278435055,0.729598356285882,3.852881791957126,0.9793599622028385,0,1,2021-08-02,26.0,False,1.5411527167828505,0.0,485.823231880157,0.0,0.09875679926614864,1.1777413011583246,28.8900809696611,31.131468586562164,-27.712339668502775,1.794235152259592,1.624893765799797,1.9056191791546762,1
1871,1871,2021-08-02 01:01:08.673,0.063708192235561,7454687.652479066,7454687.652479066,0.064077849461451,0.063893020848506,0.06414392242287775,0.06431790184816324,0.06440388300655787,0.06444167720718562,0.06432808789711587,0.0642541979004554,0.06403570388388943,0.06389781717467795,0.06369048398718398,0.06354825153426542,0.06338862091125012,0.06326443107122516,0.06315247513736645,0.06305110989714147,0.06297613237708377,0.06289226535608233,0.06284188734375065,0.0627725209037647,0.06259626870749231,0.060106492840539455,0.06655961180654761,0.04475750246441601,1,0,0.9255370858249391,0.8677270400976292,0.9137306205780688,0.7284924593393196,3.3280778983986545,0.9661236537555944,0,1,2021-08-02,26.0,False,1.331231159359462,0.0,484.28207916337414,0.0,0.08481033061044134,1.1777413011583246,28.79132417039495,30.85273579557741,-27.613582869236627,1.783829382595708,1.4553235437450747,1.8158423434125668,1
1870,1870,2021-08-02 00:02:18.130,0.064077849461451,7448840.986478314,7448840.986478314,0.064711798533048,0.0643948239972495,0.06449188127344875,0.06453937299103213,0.06447947140781332,0.06440805575928439,0.06418030790379493,0.06400471474572075,0.06375993046546644,0.06358423850536013,0.06340601908134685,0.06325693022844774,0.06314024123120018,0.06302256842813123,0.06294974465691647,0.0628558064964763,0.06280839833508088,0.0627314578692125,0.06270315446377876,0.06263898715824343,0.06248780315071173,0.060051150852496495,0.0665061774772777,0.037896527992681506,1,0,0.9297816965892127,0.8743507897035755,0.8193468130514615,0.4274261697357321,2.952353285856534,0.5785619944761813,0,1,2021-08-02,26.0,False,1.1809413143426137,0.0,482.9508480040147,0.0,0.07567217976325408,1.1777413011583246,28.70651383978451,30.946451735681354,-27.528772538626185,1.7941797849206278,1.6234994121345405,1.9048699722176181,1
1869,1869,2021-08-01 23:01:40.814,0.064711798533048,7566964.47894323,7566964.47894323,0.064466078566248,0.064588938549648,0.0645868647086155,0.06452863723059238,0.06433664011075543,0.0641152265255355,0.06382912158764657,0.06360645277589816,0.06340854654525384,0.06322912514250677,0.06310784137554859,0.06297391150530791,0.06290489562506228,0.06280206567683924,0.06276186833603614,0.06267853949719285,0.0626545174033441,0.06258708188998394,0.06257481985270812,0.06251805429131199,0.0623819783867772,0.05999974586022437,0.06641656700175681,0.026344013106639252,0,0,0.9256275524822105,0.8710506002360121,0.8118000872303162,0.35577257918105176,2.90926306494072,0.47413222608622413,0,1,2021-08-01,31.0,False,1.1637052259762881,0.0,481.7699066896721,0.0,0.07530545813523265,1.1777413011583246,28.630841660021254,31.17619714098739,-27.45310035886293,1.811930358925344,1.9111664231991172,2.054768144804765,1
1868,1868,2021-08-01 22:00:15.353,0.064466078566248,7548194.8309456,7548194.8309456,0.064703503168918,0.06458479086758301,0.06447040975256925,0.064232554750462,0.06389381294031556,0.0636245662027455,0.06338378396414975,0.06318030505055457,0.06304970373975968,0.06290564099083704,0.06283998163506722,0.0627339967381182,0.06269923572861619,0.06261658152240637,0.06259521065834957,0.06252871054631556,0.06251964637662376,0.06246688143604324,0.06246128872991584,0.062414097949448945,0.06228070762290557,0.05995240411320251,0.0662975921006831,0.02841050014470725,0,0,0.9313940635242487,0.8624467154988739,0.7567601315584934,0.28730521739970083,2.708054120696934,0.3835930459224838,0,1,2021-08-01,31.0,False,1.0832216482787735,0.0,480.6062014636958,0.0,0.06983105188260008,1.1777413011583246,28.55553620188602,30.98279714298463,-27.377794900727697,1.8050501998549442,1.7999520424019892,1.9971756145876916,1
1867,1867,2021-08-01 21:01:58.627,0.064703503168918,7561605.813548626,7561605.813548626,0.064008554106193,0.06435602863755549,0.06399469974835474,0.06364161529247363,0.06335531946517543,0.06310732501512638,0.06297682613695937,0.06281896422852337,0.06276157824191436,0.06265450425327226,0.06262801184116919,0.06254794054265135,0.06253392731619656,0.06246938118214742,0.06246221043428156,0.06241337618954302,0.062414116495462704,0.06237211476978329,0.06236690716898204,0.062326763134168184,0.062184341492671824,0.059909039334131005,0.06615730362851754,0.02246865143923027,0,0,0.9297710736812521,0.8694555863932232,0.8510162331763157,0.30266573757498627,3.072805329075084,0.4080584759708798,0,1,2021-08-01,31.0,False,1.2291221316300336,0.0,479.52297981541705,0.0,0.07952850773891113,1.1777413011583246,28.485705150003422,31.026816644055838,-27.307963848845098,1.811698088729704,1.907154706481036,2.0526890315473385,1
1866,1866,2021-08-01 20:01:10.245,0.064008554106193,7447919.512216101,7447919.512216101,0.063258187612115,0.06363337085915399,0.0632885308365925,0.06301437649092688,0.06285933056507732,0.06271487881331211,0.06266110232008737,0.0625697841455549,0.06254743026463017,0.062480890134392494,0.06246786924413353,0.06241553817000067,0.06240483504809829,0.06236558464129557,0.062364541944804494,0.06233323426496847,0.0623301130441039,0.062300405976190826,0.06228661909935436,0.062254714892516064,0.06209107191804714,0.05986938663848075,0.06600897984075559,0.031252474962077725,1,0,0.9373409991839281,0.8727715855697581,0.9174629218825431,0.32056282508770917,3.414951504644794,0.43418406500867696,0,1,2021-08-01,31.0,False,1.3659806018579177,0.0,478.293857683787,0.0,0.08743444326203259,1.1777413011583246,28.406176642264512,30.614898268212453,-27.228435341106188,1.7922395149734038,1.5942234121328616,1.8895147098441913,1
1865,1865,2021-08-01 19:00:14.529,0.063258187612115,7399015.336016436,7399015.336016436,0.062629194015947,0.062943690814031,0.06274022214526126,0.062613943288053,0.06257042706154689,0.06250219652438506,0.06247846597102244,0.06243136228903137,0.062414350004154795,0.06237654234250797,0.0623632070958678,0.062333796385823585,0.06232633423449286,0.062304214128048416,0.062301926585132415,0.06228133132787729,0.06227069890827773,0.06224789347294622,0.062222810685677796,0.06219242212951657,0.06199589940332822,0.05983348434891194,0.06585554708680022,0.041059656824372626,1,0,0.9370253814430968,0.8760776140481882,0.9156732762256791,0.3268162449411399,3.3470237886565046,0.45587888127867837,0,1,2021-08-01,31.0,False,1.3388095154626019,0.0,476.92787708192907,0.0,0.08469066350601805,1.1777413011583246,28.31874219900248,30.169593125896395,-27.141000897844155,1.7712292531392202,1.2573629749130197,1.7098815541153385,1
1864,1864,2021-08-01 18:01:23.153,0.062629194015947,7297536.827485247,7297536.827485247,0.062444312937036,0.0625367534764915,0.06248766443084475,0.0624599124699025,0.06243396598722321,0.06240501512425372,0.06238425860704031,0.062356209492735744,0.06233873468086112,0.062318630623246364,0.06230438567577937,0.06228759619621699,0.062282094021603965,0.06226898573645694,0.06226073607062216,0.06224570846031233,0.062225088037614715,0.062202588951044434,0.06216203357335533,0.06212971634224046,0.0618908188612082,0.05980120529150187,0.06570772823188366,0.04915493907127044,1,0,0.9370660655790083,0.8719112545097493,0.9329008620956218,0.3745471827013438,3.835142959755251,0.5445388434476406,0,1,2021-08-01,31.0,False,1.5340571839021004,0.0,475.58906756646644,0.0,0.09607676500216195,1.1777413011583246,28.234051535496462,29.78575998448356,-27.056310234338138,1.7536174324465161,0.9758323176989041,1.5564681894941566,1
1863,1863,2021-08-01 17:00:51.490,0.062444312937036,7285254.782569814,7285254.782569814,0.06243283783336,0.062438575385197995,0.06243216050896025,0.06240635504551387,0.06237606426128422,0.0623506618690719,0.06232816037843119,0.062312313231063676,0.062298526565631604,0.062281341888126486,0.062270806716654574,0.06225935727988797,0.062255877451309914,0.06224438212338501,0.06223068085000252,0.062212416386950325,0.062180089864474174,0.06215260511567092,0.062097399111125606,0.062059393973895885,0.061769599251132616,0.05977221575768713,0.06556938440315903,0.050045733856886265,1,0,0.9311618059687025,0.8804810308237391,0.91837534083524,0.3775478696846123,3.7240417734699447,0.5539619732448278,0,1,2021-08-01,31.0,False,1.489616709387978,0.0,474.0550103825643,0.0,0.09301809195726071,1.1777413011583246,28.1379747704943,29.602039417698695,-26.960233469335975,1.748440762237008,0.8933651861257117,1.5109496446323485,1
1862,1862,2021-08-01 16:02:23.152,0.06243283783336,7318277.265084892,7318277.265084892,0.062418653432085,0.0624257456327225,0.0623805495820675,0.06234493515148775,0.06232525947685955,0.06230702770095716,0.06229646608369619,0.062278942949074656,0.062264157210621354,0.06225057108623712,0.062247907843121335,0.06223972956773979,0.062232886795460095,0.06221879720829977,0.06219415192389813,0.06217201485535643,0.06212512036686767,0.062090048897674305,0.06202138883666616,0.0619727609847785,0.06162950832539931,0.05974616088470048,0.0654316379439474,0.04803241714867301,1,0,0.9287065653124853,0.8815445836022008,0.9291387756170976,0.3877584315933811,3.5199028872262295,0.5759432333398726,0,1,2021-08-01,31.0,False,1.4079611548904918,0.0,472.56539367317635,0.0,0.08790301045894833,1.1777413011583246,28.044956678537037,29.503598588855343,-26.867215377378713,1.7481194593340799,0.8882637521425505,1.508125315692625,1
1861,1861,2021-08-01 15:00:27.531,0.062418653432085,7287451.256199709,7287451.256199709,0.06225205363074,0.06233535353141249,0.062309320720907994,0.06229879577704475,0.06228879592505477,0.06227440690697156,0.06226141981445312,0.062244980634810494,0.06223698496185285,0.06223048617159591,0.06223155129235822,0.06222071596261819,0.06220470762113945,0.06218712700683106,0.0621498777868147,0.06211966671435325,0.062054977428480956,0.062010020345758914,0.06192413313289084,0.06186119397089055,0.061472467959150096,0.059722587991209934,0.0652917066284643,0.04602875964803288,1,0,0.9287548826662263,0.8815600832917172,0.9403343617282707,0.42995672695165665,3.3586587420063125,0.6639491150485846,0,1,2021-08-01,31.0,False,1.3434634968025252,0.0,471.1574325182859,0.0,0.08385718240557385,1.1777413011583246,27.95705366807809,29.40901249230986,-26.779312366919765,1.74772229609838,0.8819778292917144,1.504644148135344,1
1860,1860,2021-08-01 14:00:41.786,0.06225205363074,7279026.588497621,7279026.588497621,0.062314522190067,0.062283287910403495,0.062288270833181496,0.062275055198065,0.06226001788888833,0.06224595012854677,0.06222854145516788,0.062222118149236186,0.06222398738133896,0.06221862544259767,0.062209880632878134,0.06219888774429197,0.062169546392522666,0.06214634545122439,0.06208945564189178,0.062047352067912856,0.06196506326303683,0.061906590432603575,0.06179825480889023,0.06172285518032668,0.06130019503769766,0.059701375805089975,0.06515098878783127,0.04656770320039327,1,0,0.9267212192398157,0.8872424293009085,0.9289054411001137,0.44927008785953404,3.300712298695045,0.6931243836115577,0,1,2021-08-01,31.0,False,1.3202849194780182,0.0,469.81396902148333,0.0,0.08219044761520282,1.1777413011583246,27.873196485672516,29.2468843959962,-26.69545518451419,1.74305750166072,0.8083717098212895,1.4637665189192572,1
1859,1859,2021-08-01 13:02:02.814,0.062314522190067,7290569.968065261,7290569.968065261,0.062271985321852,0.062293253755959496,0.0622618395629485,0.062245306324651375,0.062231882368205226,0.06221893361699495,0.06221569484330451,0.062209914067521375,0.06221326350385635,0.06220583077624845,0.062187894855705785,0.062169230524056686,0.06212314450992608,0.0620848232758683,0.06200524849393396,0.06194891365208823,0.061848117602170315,0.06177246940232644,0.0616474555517631,0.06156022572833216,0.0611148694100212,0.059682533330874796,0.0650080581733919,0.043224851746584525,1,0,0.9244125502888721,0.890081120641266,0.9249007225289625,0.45208712522406425,3.040358533241483,0.7008769259747587,0,1,2021-08-01,31.0,False,1.2161434132965931,0.0,468.4936841020053,0.0,0.07578339571417438,1.1777413011583246,27.79100603805731,29.19396007388065,-26.613264736898987,1.744806621321876,0.8358887156597865,1.4790724114896538,1
1858,1858,2021-08-01 12:01:59.071,0.062271985321852,7269463.67147196,7269463.67147196,0.062188865418023,0.0622304253699375,0.06222877308635425,0.06222072624868088,0.062205984865784665,0.06219655584667105,0.062204133291738246,0.06220526701616964,0.062198398048640524,0.062188067030705806,0.06215056619240758,0.06211908998196525,0.06204650204181051,0.061991183663579884,0.06189257881024252,0.06182036079659523,0.06169682120248256,0.061608385627497125,0.06147299590490122,0.06137518085179957,0.06091991732975031,0.059665795626510296,0.0648430420612093,0.04128753445178979,1,0,0.9141650921254189,0.8931781238053594,0.9112952844710738,0.4228498002065575,2.5688544335224277,0.6742184028995325,0,1,2021-08-01,31.0,False,1.0275417734089711,0.0,467.2775406887087,0.0,0.06398706623131323,1.1777413011583246,27.715222642343136,29.09830015499837,-26.53748134118481,1.7436155890118559,0.8172032248017023,1.4686831374711606,1
1857,1857,2021-08-01 11:00:59.484,0.062188865418023,7268367.157321855,7268367.157321855,0.062265376187519,0.062227120802771,0.0622126794110075,0.0621905141128945,0.06218712682755745,0.062194866993386395,0.062206400740601006,0.06220400175285678,0.06217773601277108,0.06215140611092633,0.06208761377152292,0.062035287482025005,0.0619358652853493,0.06186482206818804,0.061748142782947955,0.061658441891397,0.06151995005251173,0.06141795090905412,0.06127736579869793,0.061171836613687726,0.06072032539763356,0.059650768952096325,0.06466850821919627,0.03987277761871888,1,0,0.9147455818682722,0.8981042723395264,0.905487381562804,0.47330565558737825,2.608227456789081,0.7544156450246077,0,1,2021-08-01,31.0,False,1.0432909827156325,0.0,466.2499989152997,0.0,0.06488108251593942,1.1777413011583246,27.651235576111823,28.995558433696946,-26.4734942749535,1.741288231704644,0.780775927038803,1.4483898258902594,1
1856,1856,2021-08-01 10:00:10.215,0.062265376187519,7279787.059673115,7279787.059673115,0.062131099850969,0.062198238019244,0.062168348814781504,0.062171964901518,0.06220260715921533,0.06221402333601206,0.062201602765112565,0.06218238805004121,0.06212507620908155,0.06207699709248003,0.06198296119252711,0.06190937461802443,0.061793778851026784,0.06170606182793791,0.06156874099984603,0.061463036964895836,0.06131595176559652,0.06120436755388919,0.06106630742867751,0.06095389803536022,0.06051995893489345,0.05963685686759701,0.06452277933761992,0.03625454929080507,1,0,0.919593129717275,0.9000868084552804,0.92429498219403,0.4772361113259027,2.6177518894488805,0.7800708546951926,0,1,2021-08-01,31.0,False,1.0471007557795522,0.0,465.2067079325841,0.0,0.06519812246484928,1.1777413011583246,27.586354493595884,28.966270674379626,-26.40861319243756,1.743430533250532,0.8142269486915337,1.4670257478934086,1
1855,1855,2021-08-01 09:00:28.268,0.062131099850969,7264765.239466581,7264765.239466581,0.062145819369669,0.062138459610319,0.0621755809882545,0.06221332171964512,0.06222543951280877,0.06221534525015906,0.06216317333496987,0.062117524181694875,0.062028917975878485,0.06195589529036295,0.06183578804352175,0.0617479935027996,0.06161834480484901,0.06150924402343226,0.06135733292994564,0.06123980088267436,0.061092783342181836,0.06097367234266958,0.06084148864204293,0.060727800448528844,0.06032017157775873,0.059623261552207624,0.06441296285666571,0.03672658316318422,1,0,0.9213789198546494,0.8918774238752515,0.9099262722435952,0.5164859510389834,2.746289824296573,0.9294933019850312,0,1,2021-08-01,31.0,False,1.0985159297186293,0.0,464.15960717680457,0.0,0.0682520029172282,1.1777413011583246,27.521156371131035,28.83874690028859,-26.34341506997271,1.739670795827132,0.7556610344887482,1.4343701327293172,1
1854,1854,2021-08-01 08:02:31.193,0.062145819369669,7267714.579691661,7267714.579691661,0.062279585362711,0.062212702366190004,0.06225106245103575,0.06225641201296163,0.062205250987509335,0.062159866861848274,0.062071875028419876,0.06199858244001178,0.06188287260484739,0.061788573193218635,0.06166019896207744,0.06155097401360404,0.061400143242015495,0.0612765909680229,0.061122268835403046,0.0609947332667891,0.06085456134315733,0.06073273381579024,0.060614112255014764,0.060500648560719406,0.060125382354115776,0.059609534959610695,0.06433138105840273,0.035168281807230084,1,0,0.9280135120761908,0.894957143111693,0.9311233542484735,0.5347753252748877,2.9632021524212098,0.9443581155947591,0,1,2021-08-01,31.0,False,1.185280860968484,0.0,463.0610912470859,0.0,0.07366025028807316,1.1777413011583246,27.452904368213808,28.777310933763218,-26.275163067055484,1.740082942350732,0.7620649243570019,1.437947471243816,1
1853,1853,2021-08-01 07:01:50.781,0.062279585362711,7282006.513819201,7282006.513819201,0.062299259709052,0.0622894225358815,0.0622617615748875,0.062198849459242374,0.06211448273618722,0.06202994180720767,0.061925289851603685,0.06182568271688891,0.061694273781589835,0.06158009994604546,0.061441749065130634,0.061311340179375916,0.06115303869403032,0.06101618594551428,0.060867197698175134,0.06073696551451228,0.060610906288423104,0.060489318179284934,0.06038718486642405,0.06027531115546527,0.05994266037908803,0.059595379045568345,0.06427563551240832,0.03204983042312337,1,0,0.9279001151737564,0.8988712007187242,0.9290891645773266,0.5109029026090611,2.938901801734258,0.9449217968780061,0,1,2021-08-01,31.0,False,1.1755607206937033,0.0,461.87581038611745,0.0,0.07321343425349355,1.1777413011583246,27.379244117925737,28.765433959913523,-26.201502816767412,1.743828390155908,0.8201027529902023,1.4702886807095052,1
1852,1852,2021-08-01 06:00:09.960,0.062299259709052,7289532.591995394,7289532.591995394,0.062168941518735,0.0622341006138935,0.06213593734359725,0.06204476327272362,0.06194540087822811,0.06184911358087183,0.06172607558217412,0.061602514022332834,0.06146592611050108,0.06133766063102427,0.061180931293621156,0.06103749928468538,0.06087933319699824,0.06074106988211347,0.060606733330849406,0.06047745826132363,0.06036773007014676,0.06024848895207566,0.060163437444506515,0.06005796546753746,0.05977496476159172,0.059580677948986825,0.0642502948780002,0.03131714851925782,1,0,0.9271237050807566,0.8945477193261466,0.9001595561117746,0.5426532837752074,2.9099631575782654,1.0454572901093866,0,1,2021-08-01,31.0,False,1.1639852630313061,0.0,460.70024966542377,0.0,0.07251542019909654,1.1777413011583246,27.306030683672244,28.701284501931333,-26.12828938251392,1.744379271853456,0.8286158475639573,1.4750204619684157,1
1851,1851,2021-08-01 05:00:52.324,0.062168941518735,7250633.33138459,7250633.33138459,0.061906606627867,0.062037774073300994,0.06195358920185,0.06185907608864962,0.061752826283515555,0.061626549211017116,0.06147895246249157,0.06135069217744181,0.06120939515154744,0.0610602955270062,0.060894067275749586,0.0607484647605925,0.0606028065672287,0.06046681239748084,0.06034818319179786,0.060221869476099046,0.06012924783400456,0.0600195161868836,0.059952493490568415,0.05986057077081749,0.05962311815053394,0.05956552658393679,0.06422730643048026,0.03310921597603467,1,0,0.9267834555985455,0.8986196209735055,0.8916151920214336,0.5431439059383836,2.831123942081992,1.026415906586991,0,1,2021-08-01,31.0,False,1.1324495768327967,0.0,459.5362644023925,0.0,0.07040319151503434,1.1777413011583246,27.233515263473148,28.568883147370283,-26.055773962314824,1.74073036252458,0.772378822530879,1.4437096285324158,1
1850,1850,2021-08-01 04:01:11.174,0.061906606627867,7209973.497077413,7209973.497077413,0.061832202032931,0.061869404330399,0.061764562975449244,0.06164839120163825,0.061500272138518663,0.061363591521670334,0.06122243189239206,0.06107901129018775,0.06091119590246498,0.06076100469798312,0.060602862245435395,0.06045955449780865,0.06033081822773297,0.060196851547403,0.060095555760400224,0.05997970037279605,0.059909784539762624,0.059815753470068525,0.05976864805106659,0.05968857823729488,0.0594881297952199,0.05954999913368486,0.0641527110860962,0.036282144678531525,1,0,0.924431594885321,0.8961162337868958,0.851635811415553,0.5322399539425107,2.755292490942427,1.0046982505339284,0,1,2021-08-01,31.0,False,1.1021169963769708,0.0,458.40381482555966,0.0,0.06822832335259545,1.1777413011583246,27.163112071958114,28.37822464111951,-25.98537077079979,1.7333849855802759,0.6594688847394432,1.380451480903232,1
1849,1849,2021-08-01 03:01:07.401,0.061832202032931,7241791.447390848,7241791.447390848,0.061487241208068,0.0616597216204995,0.061532219427827245,0.061385729231014,0.061226910904822,0.061078401599295666,0.06093559068798344,0.06077840037895337,0.06061081349350128,0.060457925750642995,0.06031624675018186,0.06017316886838306,0.060062884867073014,0.059939688569354124,0.059863844985191844,0.05976769015854015,0.05972172240037442,0.059640467657232105,0.059608508423523186,0.05953967046115556,0.05936962016108504,0.05953411999432953,0.0640125817250354,0.03526285043096422,1,0,0.9266375581955372,0.895063306225831,0.8374989735933633,0.599218441503456,2.7129279331010303,1.248950395754893,0,1,2021-08-01,31.0,False,1.0851711732404121,0.0,457.3016978291827,0.0,0.06709852322411393,1.1777413011583246,27.09488374860552,28.275970970176388,-25.917142447447194,1.731301656922068,0.627526865807126,1.362459576757266,1
1848,1848,2021-08-01 02:01:15.190,0.061487241208068,7174863.045580687,7174863.045580687,0.061322193262242,0.061404717235155004,0.061239239034200754,0.061068510413331244,0.06092989229376933,0.06079093077053366,0.06062121006992331,0.06046473176487644,0.060305038007784674,0.060152456484401595,0.06003009098658426,0.059899944379290575,0.05981649227163522,0.05971753798513563,0.059671535331888466,0.05959068769739534,0.05955921291408978,0.05949337714003687,0.05947083249878794,0.059411993652121374,0.05926761722632371,0.05951776536330169,0.0638093104996132,0.03776505899309268,1,0,0.9226323400048657,0.8984588493279254,0.8272549260083294,0.576759503733704,2.7114093166872317,1.1195457037520677,0,1,2021-08-01,31.0,False,1.0845637266748926,0.0,456.21652665594223,0.0,0.06668683146758025,1.1777413011583246,27.027785225381404,28.051495617600903,-25.85004392422308,1.721642753825904,0.47980893955191917,1.2786925095149202,1
1847,1847,2021-08-01 01:00:00.658,0.061322193262242,7116497.916008831,7116497.916008831,0.060825328404251,0.061073760833246504,0.060897781792461754,0.060772234159089625,0.06065196924729801,0.06048823586695528,0.060308253459829556,0.06014029499411889,0.059999874961018496,0.05986061908177607,0.05976979777199685,0.059667566757276386,0.05961858369863603,0.05953855668684121,0.059509840062902206,0.059445511418753094,0.059427541365983924,0.05937251777884916,0.05935315480545485,0.05930313990610512,0.05918053643559748,0.059500633554080494,0.06354825153426542,0.036301021760649865,1,0,0.9207488995600721,0.9025643917384619,0.8119190139891638,0.5411358953850955,2.587199524547633,1.0880973090579222,0,1,2021-08-01,31.0,False,1.0348798098190533,0.0,455.13196292926733,0.0,0.06346109970091623,1.1777413011583246,26.961098393913822,27.909690190572093,-25.783357092755498,1.7170214113427762,0.40931168647381844,1.2383847305396856,1
1846,1846,2021-08-01 00:02:31.437,0.060825328404251,7117867.1605456015,7117867.1605456015,0.060618277099103,0.060721802751677004,0.0606466865257175,0.06053063313245025,0.06032450248661256,0.060144080359278325,0.05997233652840819,0.0598223280467691,0.05972136320253364,0.05961800399494849,0.05956533574255588,0.05948558076766528,0.05945852967504641,0.059398026572517394,0.05938118277460394,0.05933179501827916,0.05931749419171436,0.05927257026400977,0.059253125006755406,0.05921215627892804,0.05910644825165772,0.05948220498665497,0.06325693022844774,0.03997679729792947,1,0,0.9168760482895119,0.900322941646765,0.9030037514100824,0.7752397662412918,2.939179815958224,1.6702459514259964,0,1,2021-08-01,31.0,False,1.1756719263832895,0.0,454.09708311944826,0.0,0.07151063101792199,1.1777413011583246,26.897637294212906,27.6206042081529,-25.719895993054582,1.703109195319028,0.1975990197792914,1.116022519473437,1
1845,1845,2021-07-31 23:02:06.741,0.060618277099103,7083670.291297993,7083670.291297993,0.060524863500413,0.060571570299758,0.060414579739183,0.060183403966620246,0.059963658231944106,0.05978544829028549,0.05967231956513,0.059565378583253434,0.05951464478736331,0.05943329710778621,0.05940582579277465,0.059349084587324234,0.05933752346998838,0.05929107227949957,0.059282407261954356,0.05924267569262244,0.05922764633630519,0.0591905203048636,0.05917118755110068,0.05913709694412399,0.059043186325827036,0.05946205245362516,0.06297391150530791,0.03886013458207915,1,0,0.9132564834578049,0.9066517451557948,0.9110653388946807,0.7834345432865018,2.827128340559854,1.7208518145092675,0,1,2021-07-31,24.0,False,1.1308513362239416,0.0,452.92141119306496,0.0,0.0685502596571138,1.1777413011583246,26.826126663194984,27.455315607817983,-25.64838536203666,1.697311758774884,0.10961848700643961,1.0645835901623413,1
1844,1844,2021-07-31 22:02:31.046,0.060524863500413,7079671.149112849,7079671.149112849,0.059990314856803,0.060257589178608004,0.0599522281940575,0.05972915038127399,0.05960723834862689,0.05949815473565362,0.059458437601376875,0.05937785549320881,0.05935194942820908,0.05929816954837304,0.0592923433818738,0.05925135212593216,0.05924462108901073,0.0592119948774662,0.059202944123290524,0.05917174857895556,0.059153394273422005,0.059122473401660484,0.05910300633714734,0.059073923994480707,0.05899113777330247,0.059439662209806836,0.0627339967381182,0.03649959884155929,1,0,0.9170969578218475,0.9059487606019205,0.9366426589764886,0.7922461249882156,2.880037548530438,1.8936131733345132,0,1,2021-07-31,24.0,False,1.1520150194121752,0.0,451.790559856841,0.0,0.06972555180034753,1.1777413011583246,26.75757640353787,27.344561966110472,-25.579835102379544,1.6946961780115641,0.070030685719364,1.0413234458353078,1
1843,1843,2021-07-31 21:00:48.129,0.059990314856803,7006139.832190243,7006139.832190243,0.059303419562211,0.059646867209507,0.059506072568490505,0.059422137884145375,0.059389071122680326,0.05932611315567989,0.05929727338504075,0.05925619573871663,0.05924438966853697,0.0592162317070125,0.05921036086999049,0.059186355071469236,0.05917936866592167,0.059157925205053745,0.059140553034620576,0.05911609742792314,0.059091552529898936,0.059067011238678066,0.05904484165181408,0.05901972483441266,0.05895443453198506,0.059414829219252785,0.06254794054265135,0.042633976700295895,1,0,0.9198555761676167,0.9065690686531956,0.9547484118392298,0.7792549700918978,3.2244157458756426,1.8278123470045582,0,1,2021-07-31,24.0,False,1.2897662983502571,0.0,450.63854483742887,0.0,0.07737348632972524,1.1777413011583246,26.687850851737522,27.033948191408893,-25.510109550579198,1.679728815990484,-0.1558901751607893,0.9071932482929599,1
1842,1842,2021-07-31 20:01:05.975,0.059303419562211,6937221.890564967,6937221.890564967,0.059427136292737,0.059365277927474,0.059338203199800245,0.05930037829207813,0.059263155188679445,0.05923795016605756,0.0592151180923925,0.05919513410745822,0.05918807374548801,0.05917296307557347,0.05916234927294792,0.059150666644278004,0.05913648174418584,0.059118758351523484,0.05909164182122572,0.059069808139584186,0.05904246994745718,0.05901935205379632,0.05899460801701123,0.058973529540804606,0.05893267572674175,0.05938764647381843,0.06241553817000067,0.052477894711028705,1,0,0.9236121422366735,0.91680271653494,0.952007203402377,0.8032327693365504,3.2393833498893327,2.1260366389153265,0,1,2021-07-31,24.0,False,1.2957533399557333,0.0,449.34877853907864,0.0,0.07684260396853107,1.1777413011583246,26.610477365407796,26.647919143470016,-25.43273606424947,1.660495747741908,-0.44531266852136353,0.7318194466159038,1
